"subject","item","cue","cued_recall_acc","free_recall_acc","trial","cue_prioritem1","cue_prioritem2","cue_prioritem3","cue_prioritem4","cue_consec_value","cue_consec_lab","stim1","cued_recall_acc_pred","free_recall_acc_pred"
47,"Stimme - Tätigkeit","TBF",0,0,8,"TBR","TBR","TBF","TBF",1.5,"TBR2","word008",0.302330799,0.174974453
47,"Gegner - Musik","TBR",1,0,9,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word009",0.520305182,0.424639742
47,"Gesicht - Verwaltung","TBR",0,0,10,"TBR","TBF","TBR","TBR",0.5,"TBR1","word010",0.519167147,0.42317482
47,"Tochter - Dienst","TBR",0,0.5,11,"TBR","TBR","TBF","TBR",1.5,"TBR2","word011",0.484364904,0.379019748
47,"Soldat - Bericht","TBR",1,1,12,"TBR","TBR","TBR","TBF",2.5,"TBR3","word012",0.409871398,0.289400809
47,"Arzt - Klasse","TBR",1,1,13,"TBR","TBR","TBR","TBR",2.5,"TBR3","word013",0.354072229,0.227546471
47,"Seele - Presse","TBR",1,1,14,"TBR","TBR","TBR","TBR",2.5,"TBR3","word014",0.294121228,0.167098766
47,"Himmel - Kraft","TBR",0,0.5,15,"TBR","TBR","TBR","TBR",2.5,"TBR3","word015",0.29333685,0.166353291
47,"Liebe - Sprache","TBF",0,0.5,16,"TBR","TBR","TBR","TBR",2.5,"TBR3","word016",0.052416405,0.008641296
47,"Kosten - Jahr","TBF",0,0,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word017",0.27240361,0.146920151
47,"Zeichen - Sache","TBF",0,0,18,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word018",0.278781256,0.15274533
47,"Truppe - Uhr","TBF",0,0,19,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word019",0.278129828,0.152146452
47,"Höhe - Kapital","TBF",0,1,20,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word020",0.27750498,0.151572836
47,"Partei - Herz","TBF",0,0,21,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word021",0.276904016,0.151021911
47,"Wasser - Brief","TBF",1,1,22,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word022",0.276324736,0.150491574
47,"Haus - System","TBR",1,0,23,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word023",0.498672776,0.397016737
47,"Beziehung - Wunsch","TBF",0,0.5,24,"TBR","TBF","TBF","TBF",0.5,"TBR1","word024",0.157743473,0.058065768
48,"Kirche - Zimmer","TBF",1,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
48,"Liebe - Sprache","TBR",0,0.5,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.528713345,0.43550145
48,"Höhe - Kapital","TBR",0,0,4,"TBR","TBF","TBR",NA,0.5,"TBR1","word004",0.527060801,0.433361416
48,"Zeit - Ventil","TBR",1,1,5,"TBR","TBR","TBF","TBR",1.5,"TBR2","word005",0.525533012,0.431385211
48,"Stimme - Tätigkeit","TBR",0,0,6,"TBR","TBR","TBR","TBF",2.5,"TBR3","word006",0.524107019,0.429542667
48,"Zeichen - Sache","TBR",0,0,7,"TBR","TBR","TBR","TBR",2.5,"TBR3","word007",0.52276741,0.427813499
48,"Gesicht - Verwaltung","TBF",0,0,8,"TBR","TBR","TBR","TBR",2.5,"TBR3","word008",0.297876023,0.17068431
48,"Recht - Frage","TBF",0,0,9,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word009",0.285901293,0.159347959
48,"Wasser - Brief","TBR",0,0,10,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word010",0.509630083,0.410948664
48,"Staat - Regierung","TBF",0,0,11,"TBR","TBF","TBF","TBR",0.5,"TBR1","word011",0.163932151,0.062021603
48,"Arzt - Klasse","TBF",0,0,12,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word012",0.283219715,0.156849045
48,"Himmel - Kraft","TBF",0,0,13,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word013",0.282382998,0.156072334
48,"Gegner - Musik","TBF",0,0,14,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word014",0.281588781,0.155336404
48,"Beziehung - Wunsch","TBR",1,1,15,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word015",0.504751355,0.404729967
48,"Zukunft - Hilfe","TBF",0,0,16,"TBR","TBF","TBF","TBF",0.5,"TBR1","word016",0.161211768,0.06026982
48,"Truppe - Uhr","TBR",1,1,17,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word017",0.503079685,0.402604856
48,"Haus - System","TBF",0,0.5,18,"TBR","TBF","TBR","TBF",0.5,"TBR1","word018",0.160289617,0.059680587
48,"Kosten - Jahr","TBR",0,0.5,19,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word019",0.501511582,0.40061408
48,"Spiegel - Fenster","TBR",1,0,20,"TBR","TBF","TBR","TBF",0.5,"TBR1","word020",0.41469087,0.294970296
48,"Seele - Presse","TBF",0,0,21,"TBR","TBR","TBF","TBR",1.5,"TBR2","word021",0.103557916,0.028145745
48,"Soldat - Bericht","TBF",0,0,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word022",0.276335592,0.150501506
48,"Partei - Herz","TBR",1,0,23,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word023",0.498685195,0.397032455
48,"Tochter - Dienst","TBF",1,1,24,"TBR","TBF","TBF","TBR",0.5,"TBR1","word024",0.157764128,0.058078796
49,"Seele - Presse","TBR",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
49,"Soldat - Bericht","TBR",1,1,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.528713345,0.43550145
49,"Gegner - Musik","TBR",1,0,4,"TBR","TBR","TBF",NA,1.5,"TBR2","word004",0.527060801,0.433361416
49,"Haus - System","TBR",1,0,5,"TBR","TBR","TBR","TBF",2.5,"TBR3","word005",0.525533012,0.431385211
49,"Rahmen - Abend","TBF",0,0,6,"TBR","TBR","TBR","TBR",2.5,"TBR3","word006",0.304615812,0.177190125
49,"Arzt - Klasse","TBR",0,0,7,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word007",0.52276741,0.427813499
49,"Beziehung - Wunsch","TBF",1,0,8,"TBR","TBF","TBR","TBR",0.5,"TBR1","word008",0.302330799,0.174974453
49,"Liebe - Sprache","TBF",0,0,9,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word009",0.301282596,0.173961476
49,"Zeichen - Sache","TBF",0,0,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word010",0.300288368,0.173002653
49,"Staat - Regierung","TBR",1,1,11,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word011",0.518083275,0.421780793
49,"Kirche - Zimmer","TBR",1,1,12,"TBR","TBF","TBF","TBF",0.5,"TBR1","word012",0.471539311,0.363085502
49,"Tochter - Dienst","TBR",1,1,13,"TBR","TBR","TBF","TBF",1.5,"TBR2","word013",0.402558691,0.281015867
49,"Wasser - Brief","TBF",0,0.5,14,"TBR","TBR","TBR","TBF",2.5,"TBR3","word014",0.088471677,0.021437922
49,"Kosten - Jahr","TBF",0,0,15,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word015",0.280871338,0.154672728
49,"Himmel - Kraft","TBR",1,1,16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word016",0.503910154,0.403660224
49,"Höhe - Kapital","TBF",0,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1","word017",0.160755333,0.059977878
49,"Partei - Herz","TBF",1,0,18,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word018",0.278787976,0.152751513
49,"Zukunft - Hilfe","TBR",0,0,19,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word019",0.501507665,0.400609111
49,"Zeit - Ventil","TBF",0,0,20,"TBR","TBF","TBF","TBR",0.5,"TBR1","word020",0.159380498,0.059101959
49,"Stimme - Tätigkeit","TBF",0,0,21,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word021",0.276919068,0.1510357
49,"Truppe - Uhr","TBF",0,0,22,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word022",0.276339121,0.150504736
49,"Gesicht - Verwaltung","TBR",1,0.5,23,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word023",0.498677594,0.397022834
49,"Recht - Frage","TBR",1,0,24,"TBR","TBF","TBF","TBF",0.5,"TBR1","word024",0.412026601,0.291887191
50,"Zukunft - Hilfe","TBF",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
50,"Haus - System","TBF",0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.308678804,0.181154907
50,"Spiegel - Fenster","TBR",1,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3","word004",0.527060801,0.433361416
50,"Beziehung - Wunsch","TBR",1,1,5,"TBR","TBF","TBF","TBF",0.5,"TBR1","word005",0.525533012,0.431385211
50,"Arzt - Klasse","TBF",1,0,6,"TBR","TBR","TBF","TBF",1.5,"TBR2","word006",0.304615812,0.177190125
50,"Zeichen - Sache","TBR",0,0,7,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word007",0.52276741,0.427813499
50,"Partei - Herz","TBR",1,0,8,"TBR","TBF","TBR","TBR",0.5,"TBR1","word008",0.521502991,0.426182962
50,"Stimme - Tätigkeit","TBR",1,0,9,"TBR","TBR","TBF","TBR",1.5,"TBR2","word009",0.520305182,0.424639742
50,"Gegner - Musik","TBF",1,0,10,"TBR","TBR","TBR","TBF",2.5,"TBR3","word010",0.300288368,0.173002653
50,"Tochter - Dienst","TBF",0,0,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word011",0.299342967,0.172092724
50,"Kosten - Jahr","TBR",1,0.5,12,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word012",0.51704886,0.420451447
50,"Kirche - Zimmer","TBF",1,0,13,"TBR","TBF","TBF","TBR",0.5,"TBR1","word013",0.207949033,0.093064068
50,"Truppe - Uhr","TBR",0,0,14,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word014",0.505672765,0.405902559
50,"Höhe - Kapital","TBR",0,1,15,"TBR","TBF","TBR","TBF",0.5,"TBR1","word015",0.41855176,0.299456478
50,"Wasser - Brief","TBR",0,0,16,"TBR","TBR","TBF","TBR",1.5,"TBR2","word016",0.363743107,0.237903474
50,"Liebe - Sprache","TBR",1,1,17,"TBR","TBR","TBR","TBF",2.5,"TBR3","word017",0.291862625,0.164955514
50,"Recht - Frage","TBF",0,0,18,"TBR","TBR","TBR","TBR",2.5,"TBR3","word018",0.051976219,0.00851542
50,"Seele - Presse","TBF",0,0,19,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word019",0.273316737,0.147748969
50,"Gesicht - Verwaltung","TBF",0,0,20,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word020",0.277516814,0.151583692
50,"Zeit - Ventil","TBR",1,1,21,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word021",0.500041121,0.398749634
50,"Himmel - Kraft","TBF",0,0,22,"TBR","TBF","TBF","TBF",0.5,"TBR1","word022",0.158533795,0.0585651
50,"Soldat - Bericht","TBF",0,0,23,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word023",0.275777204,0.149990945
50,"Rahmen - Abend","TBR",1,1,24,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word024",0.498032165,0.396206145
51,"Seele - Presse","TBR",1,1,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.530529395,0.437856141
51,"Zeichen - Sache","TBF",0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2","word003",0.308678804,0.181154907
51,"Stimme - Tätigkeit","TBF",0,0,4,"TBF","TBR","TBR",NA,-0.5,"TBF1","word004",0.307218091,0.17972582
51,"Kirche - Zimmer","TBR",1,1,5,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word005",0.525533012,0.431385211
51,"Himmel - Kraft","TBR",0,0,6,"TBR","TBF","TBF","TBR",0.5,"TBR1","word006",0.524107019,0.429542667
51,"Staat - Regierung","TBR",1,0,7,"TBR","TBR","TBF","TBF",1.5,"TBR2","word007",0.52276741,0.427813499
51,"Truppe - Uhr","TBF",0,0,8,"TBR","TBR","TBR","TBF",2.5,"TBR3","word008",0.302330799,0.174974453
51,"Haus - System","TBR",0,0,9,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word009",0.520305182,0.424639742
51,"Zeit - Ventil","TBF",0,0,10,"TBR","TBF","TBR","TBR",0.5,"TBR1","word010",0.26491672,0.140190896
51,"Zukunft - Hilfe","TBR",1,1,11,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word011",0.508607036,0.409642599
51,"Liebe - Sprache","TBF",0,0,12,"TBR","TBF","TBR","TBF",0.5,"TBR1","word012",0.163409634,0.061683567
51,"Rahmen - Abend","TBF",0,0,13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word013",0.28241347,0.156100596
51,"Gegner - Musik","TBR",0,0,14,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word014",0.505664967,0.405892631
51,"Beziehung - Wunsch","TBF",0,0.5,15,"TBR","TBF","TBF","TBR",0.5,"TBR1","word015",0.161746705,0.060612699
51,"Soldat - Bericht","TBR",0,0.5,16,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word016",0.50391396,0.403665062
51,"Wasser - Brief","TBF",0,0,17,"TBR","TBF","TBR","TBF",0.5,"TBR1","word017",0.160770669,0.059987678
51,"Recht - Frage","TBR",1,1,18,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word018",0.50228455,0.401595073
51,"Gesicht - Verwaltung","TBR",0,0,19,"TBR","TBF","TBR","TBF",0.5,"TBR1","word019",0.415413778,0.295808637
51,"Kosten - Jahr","TBF",0,0,20,"TBR","TBR","TBF","TBR",1.5,"TBR2","word020",0.103868846,0.028291855
51,"Arzt - Klasse","TBR",1,1,21,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word021",0.500045567,0.398755268
51,"Spiegel - Fenster","TBF",1,1,22,"TBR","TBF","TBR","TBR",0.5,"TBR1","word022",0.158559281,0.05858123
51,"Höhe - Kapital","TBF",1,0,23,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word023",0.275783817,0.149996988
51,"Partei - Herz","TBF",1,1,24,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word024",0.27524311,0.149503205
52,"Truppe - Uhr","TBR",1,1,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
52,"Stimme - Tätigkeit","TBR",1,1,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.528713345,0.43550145
52,"Zeichen - Sache","TBR",1,1,4,"TBR","TBR","TBF",NA,1.5,"TBR2","word004",0.527060801,0.433361416
52,"Seele - Presse","TBF",0,0,5,"TBR","TBR","TBR","TBF",2.5,"TBR3","word005",0.305870732,0.178411294
52,"Himmel - Kraft","TBF",1,0,6,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word006",0.304615812,0.177190125
52,"Gesicht - Verwaltung","TBF",1,0,7,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word007",0.30343925,0.176047993
52,"Gegner - Musik","TBF",0,0,8,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word008",0.302330799,0.174974453
52,"Arzt - Klasse","TBF",1,0,9,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word009",0.301282596,0.173961476
52,"Zukunft - Hilfe","TBF",0,0,10,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word010",0.300288368,0.173002653
52,"Haus - System","TBF",0,0,11,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word011",0.299342967,0.172092724
52,"Kirche - Zimmer","TBF",1,1,12,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word012",0.298442073,0.171227272
52,"Kosten - Jahr","TBR",1,1,13,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word013",0.51605988,0.419181478
52,"Liebe - Sprache","TBR",1,1,14,"TBR","TBF","TBF","TBF",0.5,"TBR1","word014",0.515112854,0.41796629
52,"Soldat - Bericht","TBF",0,0,15,"TBR","TBR","TBF","TBF",1.5,"TBR2","word015",0.288145174,0.161450243
52,"Partei - Herz","TBR",0,0,16,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word016",0.503922638,0.403676094
52,"Höhe - Kapital","TBR",1,1,17,"TBR","TBF","TBR","TBR",0.5,"TBR1","word017",0.416929914,0.297569334
52,"Beziehung - Wunsch","TBR",1,1,18,"TBR","TBR","TBF","TBR",1.5,"TBR2","word018",0.362285091,0.236331844
52,"Staat - Regierung","TBF",0,0,19,"TBR","TBR","TBR","TBF",2.5,"TBR3","word019",0.051769345,0.00845653
52,"Zeit - Ventil","TBR",1,1,20,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word020",0.500331159,0.399117201
52,"Wasser - Brief","TBR",1,1,21,"TBR","TBF","TBR","TBR",0.5,"TBR1","word021",0.413809363,0.293949062
52,"Spiegel - Fenster","TBR",1,1,22,"TBR","TBR","TBF","TBR",1.5,"TBR2","word022",0.35944179,0.233277323
52,"Rahmen - Abend","TBR",1,1,23,"TBR","TBR","TBR","TBF",2.5,"TBR3","word023",0.288063092,0.16137316
52,"Recht - Frage","TBF",0,0,24,"TBR","TBR","TBR","TBR",2.5,"TBR3","word024",0.050846581,0.008195953
53,"Partei - Herz","TBF",1,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
53,"Rahmen - Abend","TBF",0,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.308678804,0.181154907
53,"Seele - Presse","TBR",1,0,4,"TBF","TBF","TBR",NA,-1.5,"TBF2","word004",0.527060801,0.433361416
53,"Arzt - Klasse","TBR",1,0,5,"TBR","TBF","TBF","TBR",0.5,"TBR1","word005",0.525533012,0.431385211
53,"Tochter - Dienst","TBR",0,0,6,"TBR","TBR","TBF","TBF",1.5,"TBR2","word006",0.524107019,0.429542667
53,"Liebe - Sprache","TBF",1,0,7,"TBR","TBR","TBR","TBF",2.5,"TBR3","word007",0.30343925,0.176047993
53,"Stimme - Tätigkeit","TBF",0,0,8,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word008",0.302330799,0.174974453
53,"Staat - Regierung","TBR",1,1,9,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word009",0.520305182,0.424639742
53,"Spiegel - Fenster","TBF",1,0,10,"TBR","TBF","TBF","TBR",0.5,"TBR1","word010",0.300288368,0.173002653
53,"Truppe - Uhr","TBF",0,0,11,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word011",0.299342967,0.172092724
53,"Soldat - Bericht","TBR",1,1,12,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word012",0.51704886,0.420451447
53,"Gesicht - Verwaltung","TBR",1,0,13,"TBR","TBF","TBF","TBR",0.5,"TBR1","word013",0.459057877,0.347768516
53,"Gegner - Musik","TBR",1,1,14,"TBR","TBR","TBF","TBF",1.5,"TBR2","word014",0.394882213,0.272300807
53,"Kirche - Zimmer","TBR",1,1,15,"TBR","TBR","TBR","TBF",2.5,"TBR3","word015",0.33389066,0.206457437
53,"Beziehung - Wunsch","TBF",0,0,16,"TBR","TBR","TBR","TBR",2.5,"TBR3","word016",0.052416405,0.008641296
53,"Zukunft - Hilfe","TBR",1,1,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word017",0.501768083,0.400939542
53,"Zeit - Ventil","TBF",0,0,18,"TBR","TBF","TBR","TBR",0.5,"TBR1","word018",0.159636866,0.0592649
53,"Wasser - Brief","TBF",0,0,19,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word019",0.278147566,0.152162748
53,"Haus - System","TBR",1,1,20,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word020",0.500766778,0.39966943
53,"Zeichen - Sache","TBF",0,0,21,"TBR","TBF","TBF","TBR",0.5,"TBR1","word021",0.158959379,0.058834698
53,"Höhe - Kapital","TBF",1,1,22,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word022",0.276340744,0.150506221
53,"Himmel - Kraft","TBR",1,1,23,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word023",0.498682892,0.39702954
53,"Kosten - Jahr","TBF",1,1,24,"TBR","TBF","TBF","TBR",0.5,"TBR1","word024",0.15776013,0.058076275
54,"Rahmen - Abend","TBR",1,1,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.530529395,0.437856141
54,"Tochter - Dienst","TBF",0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2","word003",0.308678804,0.181154907
54,"Haus - System","TBF",0,0,4,"TBF","TBR","TBR",NA,-0.5,"TBF1","word004",0.307218091,0.17972582
54,"Staat - Regierung","TBF",0,0,5,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word005",0.305870732,0.178411294
54,"Seele - Presse","TBF",0,0.5,6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word006",0.304615812,0.177190125
54,"Zukunft - Hilfe","TBF",0,0,7,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word007",0.30343925,0.176047993
54,"Zeichen - Sache","TBR",0,0,8,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word008",0.521502991,0.426182962
54,"Höhe - Kapital","TBR",0,0,9,"TBR","TBF","TBF","TBF",0.5,"TBR1","word009",0.520305182,0.424639742
54,"Gesicht - Verwaltung","TBF",0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2","word010",0.300288368,0.173002653
54,"Spiegel - Fenster","TBR",0,0,11,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word011",0.518083275,0.421780793
54,"Kosten - Jahr","TBR",1,0,12,"TBR","TBF","TBR","TBR",0.5,"TBR1","word012",0.51704886,0.420451447
54,"Kirche - Zimmer","TBF",0,0,13,"TBR","TBR","TBF","TBR",1.5,"TBR2","word013",0.212868117,0.096835918
54,"Liebe - Sprache","TBR",0,0,14,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word014",0.505685978,0.405919381
54,"Recht - Frage","TBF",1,0,15,"TBR","TBF","TBR","TBR",0.5,"TBR1","word015",0.161782653,0.060635768
54,"Truppe - Uhr","TBR",1,0,16,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word016",0.503916696,0.40366854
54,"Wasser - Brief","TBR",0,0,17,"TBR","TBF","TBR","TBF",0.5,"TBR1","word017",0.416933775,0.297573823
54,"Zeit - Ventil","TBR",0,0,18,"TBR","TBR","TBF","TBR",1.5,"TBR2","word018",0.362295779,0.236343352
54,"Arzt - Klasse","TBF",0,0,19,"TBR","TBR","TBR","TBF",2.5,"TBR3","word019",0.051769345,0.00845653
54,"Soldat - Bericht","TBF",0,0,20,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word020",0.276840029,0.150963296
54,"Gegner - Musik","TBF",1,1,21,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word021",0.276924371,0.151040559
54,"Beziehung - Wunsch","TBR",1,1,22,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word022",0.499350812,0.397875163
54,"Stimme - Tätigkeit","TBR",0,0,23,"TBR","TBF","TBF","TBF",0.5,"TBR1","word023",0.412659657,0.292618825
54,"Himmel - Kraft","TBF",0,0,24,"TBR","TBR","TBF","TBF",1.5,"TBR2","word024",0.102677015,0.027733496
55,"Soldat - Bericht","TBR",1,1,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.530529395,0.437856141
55,"Zeichen - Sache","TBF",0,0,3,"TBR","TBF",NA,NA,0.5,"TBR1","word003",0.308678804,0.181154907
55,"Gesicht - Verwaltung","TBR",0,0,4,"TBF","TBR","TBF",NA,-0.5,"TBF1","word004",0.527060801,0.433361416
55,"Höhe - Kapital","TBF",1,1,5,"TBR","TBF","TBR","TBF",0.5,"TBR1","word005",0.305870732,0.178411294
55,"Partei - Herz","TBF",1,0,6,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word006",0.304615812,0.177190125
55,"Beziehung - Wunsch","TBF",1,1,7,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word007",0.30343925,0.176047993
55,"Zukunft - Hilfe","TBR",1,1,8,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word008",0.521502991,0.426182962
55,"Haus - System","TBR",0,0,9,"TBR","TBF","TBF","TBF",0.5,"TBR1","word009",0.520305182,0.424639742
55,"Arzt - Klasse","TBR",0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2","word010",0.519167147,0.42317482
55,"Gegner - Musik","TBR",0,0,11,"TBR","TBR","TBR","TBF",2.5,"TBR3","word011",0.518083275,0.421780793
55,"Liebe - Sprache","TBF",1,1,12,"TBR","TBR","TBR","TBR",2.5,"TBR3","word012",0.227394783,0.108312395
55,"Recht - Frage","TBR",0,0,13,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word013",0.506621842,0.407111284
55,"Spiegel - Fenster","TBF",0,0,14,"TBR","TBF","TBR","TBR",0.5,"TBR1","word014",0.162308254,0.060973475
55,"Wasser - Brief","TBF",0,0,15,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word015",0.28087847,0.15467932
55,"Himmel - Kraft","TBR",0,0,16,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word016",0.503906587,0.40365569
55,"Kosten - Jahr","TBF",1,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1","word017",0.160748731,0.059973659
55,"Stimme - Tätigkeit","TBF",0,0,18,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word018",0.278786193,0.152749872
55,"Truppe - Uhr","TBF",0,0,19,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word019",0.278136184,0.152152291
55,"Seele - Presse","TBR",0,0,20,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word020",0.50075751,0.39965768
55,"Staat - Regierung","TBR",1,1,21,"TBR","TBF","TBF","TBF",0.5,"TBR1","word021",0.413973263,0.294138856
55,"Kirche - Zimmer","TBR",1,1,22,"TBR","TBR","TBF","TBF",1.5,"TBR2","word022",0.359588976,0.233435106
55,"Tochter - Dienst","TBR",1,1,23,"TBR","TBR","TBR","TBF",2.5,"TBR3","word023",0.288063092,0.16137316
55,"Zeit - Ventil","TBF",0,0,24,"TBR","TBR","TBR","TBR",2.5,"TBR3","word024",0.050846581,0.008195953
56,"Kirche - Zimmer","TBF",1,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
56,"Spiegel - Fenster","TBR",0,1,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.528713345,0.43550145
56,"Seele - Presse","TBF",0,0,4,"TBR","TBF","TBF",NA,0.5,"TBR1","word004",0.307218091,0.17972582
56,"Höhe - Kapital","TBR",0,0,5,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word005",0.525533012,0.431385211
56,"Tochter - Dienst","TBF",0,0,6,"TBR","TBF","TBR","TBF",0.5,"TBR1","word006",0.304615812,0.177190125
56,"Rahmen - Abend","TBR",0,0,7,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word007",0.52276741,0.427813499
56,"Soldat - Bericht","TBF",0,0,8,"TBR","TBF","TBR","TBF",0.5,"TBR1","word008",0.302330799,0.174974453
56,"Zeit - Ventil","TBR",0,0,9,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word009",0.520305182,0.424639742
56,"Partei - Herz","TBR",1,1,10,"TBR","TBF","TBR","TBF",0.5,"TBR1","word010",0.519167147,0.42317482
56,"Gegner - Musik","TBF",1,0,11,"TBR","TBR","TBF","TBR",1.5,"TBR2","word011",0.299342967,0.172092724
56,"Haus - System","TBF",0,0,12,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word012",0.298442073,0.171227272
